s,v,beta,omega,n,xi,delta,F_dr
4446.0,19.18681883391897,-0.1140207961216069,-0.0836546268513533,-1.437800685819157,0.1463992240092917,0.10433292472726327,435.1293717759978
4449.0,19.2113524416783,-0.1005160569369453,-0.08424376832359143,-1.3406224436466492,0.13312177849731133,0.1013978517960096,435.44505362999115
4452.0,19.235968848065763,-0.08697199769001261,-0.08480918018285138,-1.2427627535358297,0.11978562745454537,0.09217867939752049,435.7153841199168
4455.0,19.26065492402309,-0.07339267636839755,-0.08533768012443124,-1.144279768549858,0.10639445329429245,-0.15249441403021985,435.94638269167444
4458.0,19.285436405801338,-0.059829947215839736,-0.08701829475502461,-1.045232769127751,0.09295399931723884,-0.15855933645499837,436.1317761063873
4461.0,19.310235145463523,-0.04606236526085691,-0.08868912487247266,-0.9458195287852657,0.07928505563533186,-0.1492703510632563,436.2712275833629
4464.0,19.335043678794932,-0.03209096128502931,-0.0902834275619176,-0.8461109649061008,0.06538965698001246,-0.13949934753032842,436.36426412423896
4467.0,19.359844687364912,-0.017928744188890868,-0.09177493214285,-0.7461749830926903,0.0512801493183005,-0.12939314016236786,436.4107755406096
4470.0,19.384619497322326,-0.0035927971617981166,-0.09314092414878253,-0.6460814768473605,0.0369728797937659,-0.11902598825118145,436.41138188936475
4473.0,19.40934837808967,0.010896346713428253,-0.09436799382391654,-0.5459025475017094,0.022487614951101954,-0.10845876372370329,436.3655495848568
4476.0,19.434010894667225,0.025516267945458544,-0.09545620511047381,-0.44571259671063207,0.007846098304123273,-0.09777479463412299,436.2720808996496
4479.0,19.45858646941754,0.04024485999574154,-0.09641878317797557,-0.3455880574075801,-0.00692987128004072,-0.08702724406409577,436.1303861742321
4482.0,19.483054998757513,0.05506239986051145,-0.09727739556664274,-0.24560628538309948,-0.02182050312258278,-0.07627712997434034,435.9412608573687
4485.0,19.50739722963146,0.0699527988988806,-0.09805610216380432,-0.14584442803512188,-0.03680961617130315,-0.06563191161112515,435.70147687122216
4488.0,19.531594150485105,0.08490388340336735,-0.09877683300523649,-0.04637935324393161,-0.051884911184500844,-0.05516786242894777,435.3925207166979
4491.0,19.555624876043783,0.09990699866414775,-0.09945724751550195,0.0527124479574656,-0.06703734837600622,-0.04460224358343183,434.99439156066654
4494.0,19.579466476516114,0.1149563086383643,-0.10011038684293407,0.1513556426639773,-0.0822605544959028,-0.034304921799491774,434.5241378390453
4497.0,19.603098276924367,0.1300480388278408,-0.10074548946068619,0.2494765132425703,-0.09755021956567214,-0.02420296887811939,433.98765582368475
4500.0,19.62650055752879,0.145179882505169,-0.1013687496482077,0.3470029516935376,-0.11290347532530487,-0.014306062046439015,433.3895301073593
4503.0,19.64965430379274,0.1603505249725432,-0.10198416684741765,0.44386453705869,-0.12831846432293192,-0.004623776028804349,432.73244060011734
4506.0,19.67254094699702,0.17555930412092888,-0.10259420131588616,0.5399924776674575,-0.14379403565922466,0.004830029885203104,432.00636287866433
4509.0,19.69514076875184,0.1908059870314996,-0.10320025695941103,0.6353194502729866,-0.15932936629437852,0.014004215265305682,431.22415057857785
4512.0,19.71743576992225,0.20609058561315952,-0.10380301571919279,0.729779905576985,-0.1749237614385903,0.022823360306332998,430.3858587881936
4515.0,19.73940805589406,0.22141325750245522,-0.10440266346051816,0.8233104157021677,-0.19057669104151193,0.031193999183838528,429.4917102327045
4518.0,19.7610398656922,0.2367742311386772,-0.10499904201317471,0.9158496199216469,-0.2062875708082839,0.03846255837380527,428.5428940035622
4521.0,19.782313490823284,0.2521737622365212,-0.10559157912067937,1.0073386006595697,-0.22205571559191714,0.04377873859627996,427.5421234519267
4524.0,19.80321141602249,0.2676120602050337,-0.10617924044063233,1.0977212400098026,-0.23788131655868094,0.05028747552430792,426.492300070892
4527.0,19.82371782493736,0.2830891216380741,-0.1067620040669711,1.1869414011597978,-0.2537665823956167,0.054129702278866945,425.39501398487954
4530.0,19.843815829420656,0.2986050059821976,-0.10733848519138726,1.2749362028816313,-0.2697160707735802,0.055858781798894405,424.2515995668373
4533.0,19.863489136131406,0.31415956386309807,-0.10790749393213037,1.3616292378192179,-0.2857338085328424,0.05605258693108212,423.06379078361647
4536.0,19.88272211509,0.3297524846757669,-0.10846813903920391,1.4469316640659642,-0.3018203374198106,0.054995708396188274,421.83337985190576
4539.0,19.901499685146142,0.34538334374340685,-0.10901975879172,1.5307521552159413,-0.31797420814946603,0.05286193166608171,420.56239821314165
