s,v,beta,omega,n,xi,delta,F_dr
2793.0,5.291203143510731,1.0155734138062826,-0.01438317920248818,0.5577176473249672,-0.9556636255579478,-0.5235943297115069,-41.79405884493921
2796.0,5.192479179574226,1.0267885843995552,-0.014227935518011594,0.737688055469057,-0.9629640910389176,-0.5235944112619393,-37.935973417923414
2799.0,5.093086545995143,1.0379108591588935,-0.01407130369248921,0.9294628989392285,-0.9702559607979736,-0.5235944948156149,-33.443211611792975
2802.0,4.993105840413549,1.0488712629896817,-0.013913166812857328,1.1327985747483362,-0.9775378740087883,0.5235898093576703,-26.617928559871498
2805.0,4.893617654623963,1.059188496911701,-0.013944376930285256,1.347243226684653,-0.9848707461603837,0.5235903255389629,-21.48938006007595
2808.0,4.793565635654155,1.0693283244283733,-0.013971527659311497,1.570697708909359,-0.9925049365141261,0.5235907870921768,-16.509351076258362
2811.0,4.692838205590504,1.079271706868294,-0.013994691484868517,1.8017042065189248,-1.0005607785176585,0.5235912027348101,-11.901223389284079
2814.0,4.591260658363633,1.0890208943586814,-0.01401393875422589,2.038383163199319,-1.0090982391618375,0.5235915801062875,-7.450524197042178
2817.0,4.488701951196804,1.098557831864368,-0.014029328444622707,2.278682422408431,-1.0181338148492713,0.5235919248675135,-3.0122879021813658
2820.0,4.385057993424549,1.1078472751405315,-0.0140409162847175,2.5204467741170524,-1.0276692599941077,0.5235922412941714,1.5788900553044456
2823.0,4.280258303607229,1.1168306101199754,-0.01404876134381163,2.761408954336273,-1.037713015292068,0.5235925326173101,6.4076376728907665
2826.0,4.174246229867399,1.1254308912011384,-0.014052935444333893,2.9991009092563203,-1.0482771656476502,0.5235928014408191,11.57239894992267
2829.0,4.066982410559601,1.1335475047521115,-0.014053530586610595,3.2307913470436365,-1.0593697266846538,0.5235930497902848,17.131207815489475
2832.0,3.9584355956467827,1.1410569784355675,-0.014050668976711688,3.453429270543008,-1.07099590685561,0.5235932790929831,23.329700451796043
2835.0,3.848636907323658,1.1477811667312192,-0.014044513725626451,3.6635802954648344,-1.0831843307499684,0.5235934902216125,30.305816919901346
2838.0,3.737655156611092,1.1534922760623763,-0.014035294659344244,3.8572034739860337,-1.0959542418682926,0.5235936841107323,38.39677911281895
2841.0,3.625647055579455,1.1578707101449253,-0.014023333561631511,4.0295536956116385,-1.1092339312232598,0.5235938590669522,48.037652466212364
2844.0,3.512941955540091,1.1604662663233278,-0.014009098297567994,4.175121792575534,-1.1231262536837376,0.5235940121493846,59.67843549049681
2847.0,3.4000877759463863,1.160669328048551,-0.01399328346909527,4.286747139942234,-1.137894554297952,0.5235941498762764,73.80201017588014
2850.0,3.287654867512908,1.157669225012762,-0.013976882864403632,4.354873772748457,-1.1523315989230696,0.5235942812244503,91.2722490454642
2853.0,3.176313018566137,1.1502939870526299,-0.013961339602154685,4.370934748758949,-1.163040289982138,0.5235943979616814,114.20448999261136
2856.0,3.0677553673247315,1.1366048397468305,-0.013948957370832895,4.332114110251353,-1.166001923860297,0.5235944664114784,142.43238439354377
2859.0,2.964830275871179,1.1143181623415896,-0.01394375685714337,4.241123189861381,-1.158276616758392,0.5235944296943331,175.5100200865123
2862.0,2.8721222245063913,1.0810494486836149,-0.01395244168851742,4.102783430662032,-1.1388610880747763,0.5235941934327422,214.6790830309255
2865.0,2.797014603660671,1.0341919881413157,-0.01398575396565746,3.9180253026460465,-1.1074964773950686,0.5235935099104706,258.61618467741954
2868.0,2.7491782271762273,0.9722675926207869,-0.014061049576061017,3.68049247777725,-1.063819044606359,0.5235913961926443,306.4279225341611
2871.0,2.7404216878365153,0.8959933568958472,-0.01420537590859994,3.3807387389054084,-1.0085540504382497,0.5235768439810299,359.34493637548854
2874.0,2.7837962219066896,0.8088678725089216,-0.01445799145029959,3.010900056907475,-0.9451914400954577,-0.5235963419519811,389.4916715664303
2877.0,2.868573357619402,0.7256543226333138,-0.014064341764323347,2.5652929965552684,-0.8796576446698476,-0.5235962017304601,397.19045741239165
2880.0,2.976726505701189,0.6539881560613854,-0.013648148198003293,2.067516646502321,-0.8149673858256702,-0.5235960202300403,397.27355505192435
2883.0,3.096007368235551,0.5948725045949086,-0.013213802332305433,1.553929514815353,-0.7508709316026705,-0.5235958058721231,392.6726389960383
2886.0,3.2175712167752306,0.5469395409691679,-0.012765681496255794,1.0629922730167431,-0.6861057256394194,-0.5235955649331543,383.97489528915537
2889.0,3.3350584729816197,0.5083011250067029,-0.012307697468988956,0.6310325749749728,-0.6194893012784777,-0.523595304894921,368.55565990908997
2892.0,3.4421910292845164,0.47746974741841663,-0.011842757405025375,0.29038835526525336,-0.5497936935380119,-0.5235950351323017,348.5140154022135
2895.0,3.535548542444167,0.4528851832085829,-0.011372621910215723,0.07132846746928034,-0.4786915894036593,-0.5235947698049724,323.5962209039174
2898.0,3.6125101210312778,0.433337565314676,-0.010897121714904673,-0.006247291630205308,-0.41148338515817534,-0.5235945224860369,294.81073228338346
2901.0,3.671451571403076,0.4178513360942711,-0.01041450275067781,0.05931469607917285,-0.35332689486823365,-0.5235942936889476,263.1708159940789
2904.0,3.7111441254180457,0.4057085636611614,-0.009922934119484403,0.2533621512894545,-0.30698166114052483,-0.5235940741234275,230.42626984654052
2907.0,3.731043366444997,0.3963423294810471,-0.009421490891934113,0.5515601980290976,-0.27285749059274744,-0.5235938524658436,199.98167474004177
2910.0,3.7324401024873444,0.38915816973249745,-0.008910215754028322,0.9259679033014931,-0.2503133785740173,-0.5235936173016582,174.4927413664532
2913.0,3.718189003465696,0.38354673156772784,-0.008389900535949813,1.3476046526951049,-0.23891245617141166,-0.5235933572367126,155.25081452062147
2916.0,3.6920207350077408,0.37892908449488444,-0.007861890072259566,1.785996713353072,-0.23838834601745318,-0.5235930675608288,141.8619346923236
2919.0,3.65752022826338,0.37482296804051374,-0.007327264687872768,2.209923521722214,-0.24673971462466696,-0.5235927585133925,137.11783077392693
2922.0,3.6200393838592064,0.37058352920690113,-0.0067853857766548625,2.594444928733642,-0.2592103873142605,-0.5235924351209793,134.01659272384603
2925.0,3.5804826024054135,0.3660708372912951,-0.006234251168691934,2.9279818819232615,-0.27159584585293994,-0.5235920907197471,135.5220709171242
2928.0,3.5417222465179856,0.36094051439368985,-0.0056719322024302715,3.210699198369631,-0.2823862785385901,-0.523591712088391,139.88617922366655
2931.0,3.5056558776840108,0.35498377532184383,-0.005096906690904434,3.4457772435710865,-0.2913934125229316,-0.5235912890352917,145.97020137408865
2934.0,3.4735322750123014,0.34808441077280466,-0.004507756282171158,3.636172860272316,-0.2986097856910867,-0.5235908111331908,151.1378738644764
2937.0,3.4448809184125193,0.3403263747368333,-0.0039030602102683065,3.7844459101506005,-0.3039878925643358,-0.5235902679778104,155.53051754318776
2940.0,3.4193056808317643,0.3317874685331826,-0.0032815107687739053,3.8934703100609585,-0.30764878813111723,-0.5235896458983409,158.90648192333356
2943.0,3.396226257925923,0.32256689220822576,-0.0026420472089648743,3.9659483085984157,-0.30999862817715323,-0.5235889321609618,161.5566442461157
2946.0,3.3752322665069427,0.312741991659829,-0.001983695013589882,4.0036955533345155,-0.3115010098957312,-0.5235881158258711,164.7406210018305
2949.0,3.3567714479907194,0.3022999050513413,-0.0013053505659786598,4.007422443625206,-0.31245020243900234,-0.5235871301147891,170.19722720884198
2952.0,3.342529833854983,0.29111795615369596,-0.0006056968624564472,3.9769416677748106,-0.31288672403244344,0.4247710137810436,183.5837703127373
2955.0,3.3394282119142025,0.279939821521284,0.006073454302394053,3.9115679163051214,-0.3127485605840262,-0.5235846361953844,189.8269467241461
2958.0,3.340152603439333,0.2615674051993078,0.006823060755879129,3.8130281977774145,-0.30665325875558774,-0.5235831293527511,197.17024406722334
2961.0,3.3469521215301112,0.24282646808424188,0.00760701012771611,3.6775841240393503,-0.2999399018991733,-0.5235813580358957,204.54703677469792
2964.0,3.3598464834163724,0.22381645998731636,0.008425434677714914,3.5059531042262706,-0.2925863042369523,-0.5235792692182085,211.89413147051124
2967.0,3.3787678180163017,0.2046367171059978,0.009276973307672548,3.299211364026453,-0.28457556792826955,-0.5235767977347449,219.06390008298305
2970.0,3.40350034702087,0.18538726254402368,0.010157845235523329,3.0587810783607643,-0.2758972695207727,-0.5235738624861753,225.94856597715855
2973.0,3.4337141584655675,0.166163251958465,0.01106042373608476,2.786416095167095,-0.2665469117511591,-0.5235703584002966,232.51410632517909
2976.0,3.469026443872676,0.14705174619738973,0.011971035576855919,2.4841732853556846,-0.25652922528009425,0.29100755005387297,240.42718533863493
2979.0,3.5111254666541463,0.12927109789331678,0.018874222301936076,2.1543640357815925,-0.24586373653063007,0.27662398009807376,247.66403741888993
2982.0,3.5583194143209567,0.10651846689938184,0.025678361534724643,1.8029536095053598,-0.22943094957865162,0.25732960474612143,255.23096240017068
2985.0,3.6107324222317003,0.07933821738686873,0.03227029965271928,1.4323267746686714,-0.20747354579168917,0.23359060840148926,262.7306784459832
2988.0,3.6681176993467672,0.0483968328884502,0.038367292322532415,1.0457953769560808,-0.18033922638227395,0.20593366226459373,269.66723853403533
2991.0,3.7297900428802344,0.014616692265202442,0.04338783520766342,0.6476558219445162,-0.14861124323418326,-0.5235214928186368,275.45707198326267
2994.0,3.7939444581740167,-0.021759150053181367,0.04088503530802891,0.24325454339451116,-0.11333643833967416,0.1387486039375319,280.49191194054293
2997.0,3.8608693630336144,-0.0523698722122959,0.04250610300713618,-0.16450683848259778,-0.0806585551473142,0.10952464764772402,284.057418879388
3000.0,3.9285981620669443,-0.08209741259104401,0.04325397654741973,-0.5659516389799041,-0.047294842885788606,-0.5233618147383649,286.9973777272374
3003.0,3.9960495176536623,-0.11145790032705218,0.038022019643406076,-0.9562969846464127,-0.013955608299821877,0.049733785613012726,289.0948038622984
3006.0,4.063443965673731,-0.1340563084152231,0.0382559801309369,-1.3345103881127263,0.01483607345537481,0.10061208029474113,290.5044801684114
3009.0,4.129786945364281,-0.155541158731374,0.038350765206777215,-1.6938645086498818,0.04329302851479029,-0.27859059016293275,291.5064499220327
3012.0,4.195182304900431,-0.1769178668122862,0.0325511974127773,-2.0320217896995465,0.07132956535209521,-0.30184625762482403,291.75215012699704
3015.0,4.258934828008153,-0.19299955836318117,0.02689027212297269,-2.349963347397182,0.09472866048591128,-0.31964585357228265,291.3258563684681
3018.0,4.320840611509484,-0.20430751391091206,0.02135657658585822,-2.645725988293717,0.11374361874048049,-0.33264685808569683,290.39833867897005
3021.0,4.380831217370203,-0.21129115247505123,0.015934197406047988,-2.9181633421521362,0.12860457049083393,-0.3413326843829601,289.185434285891
3024.0,4.438972476823097,-0.2143310370830751,0.010606883437830143,-3.166793535805752,0.13951561782639477,-0.34610044477540725,287.81124123847206
3027.0,4.49539305604496,-0.21374928366626159,0.0053594033268410755,-3.3916659012537558,0.14665603924911538,-0.34728309727198814,286.3869377715006
3030.0,4.550266093261384,-0.20981843181841,0.0001779412490253388,-3.593257007564678,0.1501824892638705,-0.34516089130524197,285.04602138587984
3033.0,4.603814024030256,-0.20276887757517903,-0.00494975462309003,-3.7723879655672974,0.15023159773099734,0.5234322593510488,282.2944599723238
3036.0,4.654697197039861,-0.1921786250360584,-0.005592462030170336,-3.930157119471583,0.14692295696231655,0.5234423322781678,280.03936110448456
3039.0,4.704113495241061,-0.18175495248960752,-0.0062396902345889915,-4.066029723713741,0.14322598067150677,0.5234509280309182,278.12735810386545
3042.0,4.752268590431244,-0.17145914470888568,-0.006889571910037899,-4.181686847944278,0.13914477327022207,0.5234587215325961,276.51877133774286
3045.0,4.799340202798786,-0.16126031089953688,-0.007539611250586744,-4.278676341606462,0.13468422300102384,0.5234656633135332,275.1571924030693
3048.0,4.8454708603320515,-0.15113485182141434,-0.008186491776557187,-4.358435199903131,0.12985042375333086,0.5234718426903109,273.9845436546573
3051.0,4.890768603478832,-0.14106585290795332,-0.008825836387500247,-4.422308741068779,0.12465129366482731,0.5234775933061254,272.95853408248485
3054.0,4.935316420576551,-0.13104251592764468,-0.009451909642730292,-4.4715658995850855,0.11909715474415102,0.5234830284571589,272.04815412500807
3057.0,4.979178914894429,-0.12106008063537178,-0.01005725445652406,-4.507410905257368,0.11320139998972817,0.5234881944163899,271.2366206300934
3060.0,5.0224100827323195,-0.11112008409763535,-0.010632266353559575,-4.530992584752411,0.10698148418094167,0.5234930968273382,270.51825394342274
3063.0,5.065059157890133,-0.1012310379662874,-0.011164724029334138,-4.543411373838626,0.10046022207591943,0.5234970531528118,269.9238168930147
3066.0,5.107188626957618,-0.09140918930771474,-0.011639325496949536,-4.545724401568518,0.0936672336531316,0.5235006718346554,269.3959757999149
3069.0,5.148830745955072,-0.08168081908292406,-0.012037329493431706,-4.538948454147575,0.08663980390570739,0.5235038500469216,268.9437255605215
3072.0,5.190020698786675,-0.07208285140389842,-0.01233647434624687,-4.524067179589515,0.07942475754543316,0.5235064807852283,269.3597684079319
3075.0,5.231172836717124,-0.0626590871296728,-0.012511392927347308,-4.502034589884293,0.07208385384518536,0.5235084404880052,269.75997861139405
3078.0,5.27226624494619,-0.05347479405015294,-0.012534706411086,-4.473751179706546,0.0646986274575973,0.5235096044670332,270.10747568748513
3081.0,5.313262275747423,-0.044607990700605185,-0.012379302001246891,-4.440069130270476,0.05736915729095376,0.5235098315551061,270.3696376937001
3084.0,5.354107799634932,-0.03614793931171265,-0.012021391702339025,-4.401774600854725,0.05020659704595258,0.5235089546699555,270.60326154820314
3087.0,5.39477816977476,-0.028191785102353952,-0.011443969971148469,-4.3595877330480075,0.04332496865023078,0.5235067612192174,270.79823010267114
3090.0,5.435245371882606,-0.02084048716078151,-0.010639823829875663,-4.314177778298814,0.03684143790618555,0.5235029632312898,270.93045092804846
3093.0,5.475472027742049,-0.014193123234873293,-0.009613202105726425,-4.266165367756526,0.030875433155559677,0.5234971459180322,270.9849289866799
3096.0,5.515416523771403,-0.008340751898999379,-0.008379608788843772,-4.21611003585396,0.025541593066198798,0.5234886757373822,270.96938531450314
3099.0,5.555043940339905,-0.0033610314099597957,-0.00696389475663984,-4.164500498505352,0.020943396808975914,0.5234765299607,270.8898567268897
3102.0,5.5943252617408845,0.0006856112248183938,-0.005397395879252165,-4.111747943932816,0.017168689831590943,0.5234589550534682,270.7490457283497
3105.0,5.63323564149561,0.0037580798740697997,-0.003714999634139372,-4.058181249258583,0.014286780887999152,0.5234327048578798,270.54595884840813
3108.0,5.671752366806539,0.005835141921861854,-0.0019527678663557658,-4.004044605311698,0.012347125944778476,0.5233910940746487,270.271281107432
3111.0,5.709850715342687,0.006914819014817159,-0.00014634878901036163,-3.949497491611735,0.011379269007475788,0.5233179675653528,269.91289531312697
3114.0,5.7475023129885034,0.007013103183020713,0.001669908161646104,-3.8946166590149853,0.011393620361726463,0.523162456729527,269.4465700059032
3117.0,5.78466949501141,0.006162372293032906,0.003463401176273064,-3.83939962970107,0.012382663434691408,0.5226227681952451,268.8415874379654
3120.0,5.8213025255750175,0.0044097291907341934,0.005203835244827741,-3.7837693274291864,0.014322319356034487,0.04826788437448934,268.0684861287704
3123.0,5.8579205392289895,0.0017853837174757422,0.006620072094648734,-3.727579599615817,0.017173614636956634,0.1457584122636236,267.09772312942766
3126.0,5.893687043199659,-0.0013861277277273638,0.008752769542499862,-3.6707106004362093,0.020759480764719337,0.14371850538283817,265.9109096578571
3129.0,5.928698466276204,-0.005549153058810096,0.010754347461709802,-3.6126000469485025,0.025436395377991312,0.14035080011851336,264.5073250859947
3132.0,5.9628754756517575,-0.01060507233362836,0.012597228697806821,-3.5529492923108643,0.03112577448577739,0.1359972759935355,262.8997295380588
3135.0,5.996143604265206,-0.0164469264867341,0.014260130267718375,-3.4913995726852773,0.03773700941269097,0.13080746772510826,261.11099011137503
3138.0,6.028437557964115,-0.02296300418669231,0.015729702182061985,-3.4275430632394404,0.04517097314895267,0.12490380059569167,259.171545935876
3141.0,6.0597042948412705,-0.030040937180902397,0.01700164718701806,-3.360934161805745,0.05332408312291834,0.11840179242121796,257.1171340943513
3144.0,6.0899052014928845,-0.037571978989627365,0.018080808397097074,-3.2911008585462125,0.0620926875280439,0.11141199525787274,254.98857288956057
3147.0,6.119018191185616,-0.045454946827622716,0.0189800325980871,-3.2175557786497127,0.07137737275525385,0.10403747809269354,252.82405196424256
3150.0,6.147036589837967,-0.05359931751593797,0.01971804640173196,-3.139806135115591,0.08108673128310605,0.09637086089561497,250.66053060485348
3153.0,6.173968564351858,-0.061927120076590236,0.020316892399818532,-3.057361672993261,0.09114012437663005,0.08849236148260611,248.53017509198182
3156.0,6.199835044853142,-0.07037357265985168,0.02079951372742474,-2.9697399982833224,0.10146910175116597,0.08046599907058102,246.46252711832653
3159.0,6.224668519569473,-0.0788866420115651,0.021187887648733337,-2.8764694925984693,0.11201694881784938,0.07232424237752795,244.47885102797943
3162.0,6.248509540717858,-0.08742587467786497,0.02150184455590815,-2.777092318239095,0.12273802512966007,-0.5234910730018811,241.4866588825507
3165.0,6.27066709059558,-0.09636488409292011,0.018257258470733517,-2.671166113945721,0.13359872739767198,-0.5234938996521935,238.56100727392837
3168.0,6.291480873437973,-0.10360320488428398,0.014976194752530777,-2.5594692845145817,0.14288336162541537,-0.5234958831913307,235.9917316658459
3171.0,6.311120207894092,-0.10916507050075859,0.011675039049328257,-2.4416203782891777,0.15052727869726343,-0.5234971474937136,233.77705709557685
3174.0,6.329752913048026,-0.11307809077086765,0.008364245529907388,-2.317503230619917,0.1564592059282357,-0.523496736433988,231.9113783821551
3177.0,6.347542544087078,-0.11537109324199275,0.005050932473530583,-2.1873026944824243,0.16064962526472548,0.03380812773309245,231.37617788146923
3180.0,6.365305744230818,-0.11567586385216873,0.005213981492552443,-2.0513824247090584,0.16310053569251692,0.03357468666095377,231.23606535587587
3183.0,6.382948607576193,-0.11605918036425848,0.005375868947665786,-1.9089941399883201,0.1654606639210219,0.03325994358756511,231.21936577750202
3186.0,6.400518961490511,-0.11651804279343528,0.00553644667467534,-1.7606466833420866,0.16772962886584755,0.03286992854113615,231.32699627912683
3189.0,6.418064440469249,-0.11704946174731919,0.005695582033410634,-1.606841759008339,0.16990620326158962,0.032408730813117854,231.56248291214968
3192.0,6.435633488311173,-0.11765043988522679,0.005853158600705474,-1.4480765527476247,0.17198931517466662,0.0318798648606596,231.929525949407
3195.0,6.453275412166281,-0.11831797256271645,0.006009076716330096,-1.2848431541709178,0.17397780898366544,0.03128661843862011,232.43137757407533
3198.0,6.471040188749452,-0.11904905364529282,0.006163253720552208,-1.1176287049365274,0.17587030472726958,0.030632173963865965,233.0716364034822
3201.0,6.488978569979209,-0.11984067600065532,0.006315623881671972,-0.9469160211029553,0.17766559347632638,0.029919665366044033,233.85389050977312
3204.0,6.50714205076339,-0.1206898352324421,0.0064661381292275555,-0.7731829720707334,0.1793624314129011,0.02915220537734129,234.7800425217734
3207.0,6.525582191753963,-0.12159354566953268,0.006614763558542845,-0.5969024887479869,0.1809592102565521,0.028332890207828424,235.8511491296579
3210.0,6.544350264571634,-0.12254885017076685,0.0067614826961516755,-0.4185436520824205,0.182454367870531,0.02746480536937458,237.06894960612362
3213.0,6.563497483091202,-0.12355281920892049,0.006906292628127072,-0.23857154699709976,0.18384656714224729,0.026551040431542102,238.42686039925414
3216.0,6.58307181798998,-0.1246026147498464,0.0070492040130444465,-0.057446555969033156,0.1851343381775641,0.025594642665820587,239.91973165757463
3219.0,6.60311855089389,-0.1256954833007006,0.007190239958115221,0.12437505735935381,0.18631605931168285,0.02459864153860988,241.5410978444321
3222.0,6.623679783695655,-0.12682876891722256,0.007329434839549274,0.3064405278604749,0.1873901578754864,0.02356608270225664,243.28028429441173
3225.0,6.644792875064984,-0.12799994699197903,0.007466833094061753,0.4883005403856394,0.18835514209086995,0.022500007350800228,245.12584193802326
3228.0,6.666490196404505,-0.12920663276263789,0.007602488000694576,0.6695091722308373,0.18920954454475658,0.021403479131931902,247.06923212850535
3231.0,6.688800270497638,-0.13044656279100197,0.007736460480735791,0.8496236330727148,0.1899518562056003,0.020279665007120914,249.09894887094256
3234.0,6.7117467112296145,-0.13171761907442292,0.007868817934596305,1.028203860370007,0.1905805696253051,0.019131905647095035,251.20594691659176
3237.0,6.735349200218738,-0.13301781302367993,0.007999633130610662,1.2048121724893386,0.19109425804835337,0.01796387230192225,253.3804202229002
3240.0,6.759623262445721,-0.13434529270798573,0.00812898314728008,1.3790132011961196,0.19149157366301092,0.016779784620991653,255.61580089720107
3243.0,6.78458151989638,-0.1356983202603619,0.008256948371043403,1.5503737901527939,0.19177123820288286,0.015584802321432138,257.90005364227386
3246.0,6.810231743143457,-0.1370753129550814,0.008383611533403182,1.7184629260279072,0.19193203677651352,0.014385628543163715,260.2248392232806
3249.0,6.8365782888193225,-0.1384748159486409,0.008509056783358546,1.8828515204443639,0.1919728196195097,0.01319171298310612,262.5816484520038
3252.0,6.863622107347446,-0.13989550329007966,0.008633368714642055,2.043112267788047,0.19189247119582606,0.012017569215264264,264.9605819395779
3255.0,6.891360314599432,-0.14133618744993331,0.008756631211083346,2.198819398160735,0.19168988506926096,0.01088776361423684,267.35432085712455
3258.0,6.919787236958424,-0.14279580080953688,0.008878925893854122,2.349548516649281,0.19136574688003452,0.009849080944357692,269.7499187279417
3261.0,6.9488925230141225,-0.14427343942184118,0.009000328921878286,2.4948819227241916,0.19092484637117035,0.009005438731103769,272.13665919203027
3264.0,6.978661952984668,-0.14576834212770842,0.009120901120302087,2.6344200636522097,0.1903728677958032,0.008648342447029759,274.5096070432171
3267.0,7.009079250710885,-0.14727984186324533,0.009240648310216948,2.767783161059712,0.189711727381261,0.010049029205326807,276.85780569822595
3270.0,7.040122845126556,-0.14880743964598542,0.009359228753897468,2.8945996425039398,0.18894035219193742,0.10699531863517571,279.1703336315163
3273.0,7.071669731357711,-0.15036295498353283,0.00937404461722663,3.0144969117804767,0.1880568099354984,0.4762780442011041,281.43801684450347
3276.0,7.103510982937425,-0.15193621316691527,0.008985289252543877,3.1270620353841867,0.18701608931229913,0.519541901161245,283.6497687576435
3279.0,7.135878659985683,-0.15331587973966398,0.008556528917184694,3.231778787177235,0.18564801137836762,0.5215293490922563,285.7939745056852
3282.0,7.168770681025387,-0.15448573978249003,0.00812783069569846,3.328254699671525,0.18393662265623914,0.5221918068511716,287.8583833339509
3285.0,7.202155550014769,-0.15545124709719008,0.007700549314071816,3.4160987190615346,0.18188323161384462,0.5225185884361777,289.83075943986336
3288.0,7.2359976745557235,-0.15621852312266263,0.007275052797996097,3.494907930797862,0.17948974777419266,0.522712341298011,291.6966749988049
3291.0,7.270257189595726,-0.1567938432683179,0.0068514916584392314,3.564267203924703,0.17675734399785706,0.5228409182174704,293.4431549942686
3294.0,7.3048907656934166,-0.15718350287150126,0.006429933148323678,3.6237466659889424,0.1736891085009522,0.5229327485673799,295.04607133951845
3297.0,7.339847986868295,-0.157393840768961,0.00601040375508343,3.6729071192450298,0.17028945440859164,0.5230016194901181,296.29593841465663
3300.0,7.37500916886572,-0.15743253630010698,0.005592912606020981,3.711303074188668,0.1665523294093678,0.5230550677293656,297.16232345253405
3303.0,7.410248090566033,-0.15730721287274196,0.005177439284437517,3.7384491235109314,0.16249543950690232,0.5230976416406589,297.42976245089386
3306.0,7.445373795359473,-0.15702666024904446,0.004763906706064243,3.7538905138608922,0.15822203720160066,0.5231360989525967,297.1815281914411
3309.0,7.480228532078815,-0.15659855344878573,0.00435220044373947,3.757448559702128,0.1538780616396158,0.5231677946363995,296.67044419917
3312.0,7.514738240227703,-0.15602833561074825,0.0039422293046758984,3.7493489855782913,0.14956331474384335,0.5231943438719441,295.77752609061065
3315.0,7.548788310472797,-0.15532195895012157,0.0035339383611827256,3.7300947728167095,0.14531447102865488,0.5232169023124404,294.39831883974176
3318.0,7.582230257757561,-0.15448575413150242,0.003127294908700891,3.700279873447901,0.14113271689328483,0.5232363214709849,292.9329340478448
3321.0,7.6150470427568395,-0.15352301018871198,0.002722271456838548,3.6604830542043514,0.13701626253506272,0.5232532306863255,291.3938369567259
3324.0,7.647225693357373,-0.15243674890440495,0.0023188500072792895,3.611267938822553,0.13296899226677905,0.523268101999202,289.7923989045736
3327.0,7.678756584648394,-0.15122975939277047,0.001917027420348337,3.5532011731342465,0.1289934816257863,0.5232812981114832,288.1386549563841
3330.0,7.709632972174584,-0.14990462789334233,0.001516817042585319,3.486849439509329,0.1250913361248053,0.5232931023598741,286.4419668626693
3333.0,7.739850781674538,-0.14846376068132286,0.001118250032099403,3.412777250447474,0.12126438851744938,0.5233037384806972,284.7115498339738
3336.0,7.7694085109196935,-0.14690940544634223,0.0007213776609822731,3.331548316989899,0.1175142446544106,0.5233133854066336,282.95654124468643
3339.0,7.79830718590531,-0.1452436712419897,0.0003262734718982374,3.2437254113680547,0.11384256435770597,0.5233221876057881,281.1856168757394
3342.0,7.826550192262553,-0.143468551114388,-6.696421834883122e-05,3.149870991381062,0.11025116872000913,0.5233302622493077,279.4073013651261
3345.0,7.854143166984563,-0.14158594584924877,-0.00045820891278723955,3.0505482064934055,0.10674068349594722,0.5233377062682277,277.62945378027183
3348.0,7.881093863341807,-0.13959768267169378,-0.0008473040366008674,2.9463173023718396,0.10331351734005108,0.523344601165531,275.85849813664936
3351.0,7.907411833029779,-0.1375055312871975,-0.0012340615511204447,2.837740512741633,0.09997987768021703,0.5233510139794121,274.1007326174652
3354.0,7.933108306693521,-0.13531122626910091,-0.0016182570385022599,2.7254056839360685,0.09675692221452817,0.5233569984053035,272.3632052085191
3357.0,7.958196216505824,-0.13301650006077445,-0.001999622177703631,2.6099480428824284,0.09366171583408515,0.5233625972070343,270.6535907778137
3360.0,7.982690225592166,-0.13062312096030285,-0.00237783715462787,2.4920508158253,0.0907034778131192,0.5233678460378028,268.9791688762598
3363.0,8.006606662658195,-0.12813292089672482,-0.00275252583468593,2.3724215144945284,0.08788377977594469,0.5233727759460299,267.34576732169336
3366.0,8.029963256146699,-0.12554781405561727,-0.0031232523939034454,2.251767928531457,0.08520364145936174,0.523377412885628,265.75844112212525
3369.0,8.052778940212736,-0.122869822915408,-0.0034895151875389903,2.130795867025419,0.08266561276823692,0.5233817777475297,264.2219738703854
3372.0,8.075073744634471,-0.12010111073660423,-0.0038507387748124592,2.0102134236321585,0.08027223196725014,0.523385887306398,262.7406630570717
3375.0,8.096868648481927,-0.11724401433076144,-0.004206265690356726,1.8907303816509078,0.07802568791720181,0.5233897540059959,261.31962742602013
3378.0,8.118185851221519,-0.11430107096020926,-0.004555347765108247,1.7730564206353236,0.07592845209394972,0.5233933864508572,259.9637689268575
3381.0,8.139048718610281,-0.11127505295797147,-0.0048971367061607755,1.6579011509129626,0.07398403995704782,0.523396789796755,258.67594565927465
3384.0,8.159481135725935,-0.1081690175181099,-0.00523067350047327,1.545976528008114,0.07219509269806024,0.5233999662807657,257.4563923937997
3387.0,8.179506725929382,-0.10498635538154286,-0.005554877978327417,1.437993179199837,0.07056373315626738,0.5234029160352538,256.3032402639522
3390.0,8.199148304322877,-0.10173082665116942,-0.0058685392483248345,1.3346573107520918,0.06909932433631893,0.523405634728739,255.21554277326283
3393.0,8.218428029341933,-0.09840662259644138,-0.0061703025062240634,1.2366920295906099,0.06780418350067921,0.523408112660141,254.19448312607162
3396.0,8.237367838814645,-0.09501844601513873,-0.006458655447952669,1.1448158654403082,0.0666405772805358,0.5234103366623125,253.24194767797155
3399.0,8.255989640627147,-0.09157157253564248,-0.006731919455108747,1.059620754668056,0.06550739742193408,0.5234122939423689,252.35699058763893
3402.0,8.2743148081087,-0.08807185452704384,-0.006988248490204081,0.9813780847140539,0.06426775826175245,0.5234139745855744,251.53280074210028
3405.0,8.292363016747625,-0.08452567297025357,-0.0072256329269919295,0.9099272065419316,0.06284356785019761,0.5234153638421576,250.7629210213201
